,tweets,ano
138,"Michel Telo recebendo bullying com os próprios parceiros de trabalho. GENTE DEIXA O CARA FALAR, DEIXA O CARA SE EXPRESSAR #TheVoiceBrasil",2015
139,michel teló sofre bullying até dos colegas de trabalho,2015
140,Sofri bullying no trabalho.,2015
141,"""Ah tu não pulou a cerca? Que milagre!"" Sofro bullying no próprio ambiente de trabalho",2015
142,O pessoal do trabalho não me viu por uma semana e o bullying foi multiplicado por 173837392. Tô sofrendo.,2015
143,To sofrendo bullying no trabalho por caber embaixo da mesa ):,2015
144,Postei tanta foto de BSB no insta e tem gente do meu trabalho me seguindo lá... Vou sofrer bullying mas to nem aí #LiveTogether,2015
145,sofrendo bullying no trabalho por ser a mais nova da empresa inteira,2015
146,Sofrendo bullying no trabalho,2015
147,@capromanoffs estou sofrendo bullying no trabalho por ser um direcionado me ajuda,2015
148,Sofri bullying no trabalho porque disse que minha mina gosta de fresno :( /jaja vou sofrer mais por chamar a Amanda de minha mina/,2015
149,#Contribuição para o #trabalho da minha #filha sobre #bullying @ Asa Norte - Brasila DF https://instagram.com/p/8dijjAIJer/,2015
150,Ser usada como exemplo em um trabalho sobre bullying por que não né?,2015
151,Deisi não tinha o que fazer no trabalho entaoo esse bullying,2015
152,Já falei que sofro muito bullying no trabalho?,2015
153,Hoje eu sofri muito bullying por ser novata no trabalho. Malditos,2015
154,O trabalho era fazer um cartaz sobre o bullying. Era para ser expressado por imagens e não se podia usar textos,2015
155,"Todo dia o facebook me pergunta onde eu trabalho, isso já ta se tornando bullying",2015
156,ultimamente eu sofro tanto bullying no trabalho ajsmsn,2015
157,eu estou sofrendo bullying no trabalho pq fiquei 4 dias sem trabalhar 😒,2015
158,"""A comissão de trabalho da Austrália decidiu que remover a amizade, no Facebook, de um colega de trabalho constitui uma prova de bullying""",2015
159,O que não falta é bullying e assédio moral no meu trabalho....Mas um dia isso acaba e será judicialmente resolvido!!!!! Ah vai!!!!!,2015
160,"No trabalho, desfazer amizade pelo #Facebook pode ser considerado bullying - goo.gl/N0yVcv",2015
161,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1h3RpZg #Vooz #Facebook",2015
162,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1h3RpZg #Vooz #Facebook",2015
163,Desfazer amizade no Facebook é considerado ato de bullying na Austrália: Caso ocorreu em ambiente de trabalho ... bit.ly/1jqGryQ,2015
164,Desfazer amizade no Facebook é considerado ato de bullying na Austrália: Caso ocorreu em ambiente de trabalho ... bit.ly/1jqGryQ,2015
165,Desfazer amizade no Facebook é considerado ato de bullying na Austrália: Caso ocorreu em ambiente de trabalho ... bit.ly/1jqGryQ,2015
166,Desfazer amizade no Facebook é considerado ato de bullying na Austrália: Caso ocorreu em ambiente de trabalho ... bit.ly/1KKDoY4,2015
167,Desfazer amizade no Facebook é considerado ato de bullying na Austrália ift.tt/1KFPcxW Caso ocorreu em ambiente de trabalho entre…,2015
168,"Olhar Digital: No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying flip.it/13rJv",2015
169,"Besteira! No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying olhardigital.uol.com.br/chec… #corgi #feedly",2015
170,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1iEpSPh",2015
171,"Olhar Digital: No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a Jus... bit.ly/1Fw1Wsk",2015
172,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a Just... bit.ly/1iEpSPh #timbeta #SDV",2015
173,"#OlharDigital: No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1Fw1U3C | #TecnoBizz",2015
174,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1h2DF10",2015
175,"#operacaobetalab No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1iEpSPh #rt #sdv",2015
176,"ultimas noticias No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: ... bit.ly/1jpFqqR ##OperacaoBetaLab",2015
177,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1iEpSPh",2015
178,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1jpFqqR",2015
179,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying ow.ly/34KeiB",2015
180,"UTEI.com.br Notícia: No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying dlvr.it/CHZLCQ",2015
181,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying ow.ly/34K6xG",2015
182,"#Tecno No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1iEs61a #Tech #Tecnología",2015
183,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying:  bit.ly/1jpI5kl",2015
184,"#UOL No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying migre.me/rEb14",2015
185,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1KObuvo",2015
186,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying ift.tt/1FvGweU",2015
187,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying ow.ly/34K4aw",2015
188,"Olhar Digital: No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying fb.me/6LK7kTlRL",2015
189,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying dlvr.it/CHYPqq",2015
190,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1jpFqqR",2015
191,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1jpG6MY",2015
192,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying ift.tt/1P14ujT #marketingonline",2015
193,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying ift.tt/1P14ujT",2015
194,"Informa: No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying Leia mais em: fb.me/BSXGZT5g",2015
195,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying",2015
196,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1iEpSPh",2015
197,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1iEpSPh",2015
198,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1jpFqqR",2015
199,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1iEpSPh",2015
200,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1jpFqqR",2015
201,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1jpFqHu",2015
