,tweets,ano
97,"Então gente, é por isso que o assédio existe e tá longe de acabar, um homem tirando atenção no trabalho é assédio SIM. https://nitter.woodland.cafe/thetonaldrump/status/811945552522989568",2016
98,"A discussão nem é se foi ou não assédio, estão atacando a @carolmoreira3 gratuitamente!  sério, nem conhecem o trabalho dela, sejem menas!",2016
99,ela nao disse que era assedio ela nao disse que era machismo ELA NAO DISSE NADA ALEM DE Q ISSO INTEROMPEU O TRABALHO DELA MANO VAO TOMA NO C,2016
100,"Ela nunca disse que foi assediada ""Vin Diesel"", ela disse que ele atrapalhou o trabalho dela. Vcs encontraram o assedio e culpam ela? Ok",2016
101,"Eu vi a entrevista do vin diesel e pra mim aquilo n foi assedio , foi desrespeito ao trabalho da moça .. ela ficou desconfortável coitada",2016
102,#vindisel sim foi assédio. Simples assim. No trabalho Respeito e bom e todo mundo gosta Independente se vc é famoso ou não tem q respeitar.,2016
103,Em pleno 2016 e as pessoas não sabem o que assédio. Assédio é diferente de elogio. Ainda mais se a pessoa está exercendo o seu trabalho.,2016
104,"pode não ter sido assédio, mas atrapalhou o trabalho dela, ele poderia ter chamado ela de linda nos bastidores, e não na frente de td mundo",2016
105,"falou e ela não gostou e mesmo assim ele insistiu, se não é assedio é no mínimo falta de respeito com o trabalho dela",2016
106,"além de ser assédio foi no momento de trabalho da carol, foi excessivo, foi desconfortável, a carol tava trabalhando, entenderam?",2016
107,"elogiar alguém não é assédio, porém constranger e impedir tal pessoa de exercer sua profissão durante seu trabalho é assédio sim",2016
108,"A MINA TAVA NO AMBIENTE DE TRABALHO E TEM DIREITO DE NÃO GOSTAR, doença é de qm acha normal assédio..",2016
109,Sobre assédio sexual no local de trabalho:,2016
110,"A própria Carol Moreira falando q n foi assédio, só q n gostou q ele atrapalhou o trabalho dela, mas outras pessoa enxergaram como assédio.",2016
111,"""ai o vin diesel nem assediou ela so elogiou"" ele insistiu no assunto a impedindo de realizar o trabalho dela e a incomodando foi assédio.",2016
112,"O fato do Vin Diesel pra mim não foi assédio, e sim falta de respeito, pois ela estava lá à trabalho.",2016
113,"Você é linda (em uma conversa) = elogio Você é linda, vamos sair pra almoçar juntos (entrevista = trabalho) = assédio.",2016
114,Agilidade e o Assédio Moral no trabalho knowledge21.com.br/assedio-m…,2016
115,"Eu até entendo algumas pessoas não verem assédio num cara interrompendo o trabalho de uma mulher, que aliás... fb.me/3mb7dKHQW",2016
116,interromper repetidamente o trabalho da garota com gracinhas me parece assédio sim,2016
